Datetime, temp_LNS_1, temp_LNS_2, temp_LNS_3, temp_LNS_4, temp_sensor, hum_sensor, temp_outside, hum_outside, temp_upper, hum_upper, temp_intake, hum_intake, temp_outflow, hum_outflow, V_CO2_below, V_CO2_lower,V_CO2_upper, V_CO2_above, V_CO2_sensor, CO2_Tank, ORP_LNS_1, DO_LNS_1, pH_LNS_1, EC_LNS_1, Water_Dose_1, ORP_LNS_2, DO_LNS_2, pH_LNS_2, EC_LNS_2, Water_Dose_2, pH_Dose_1, pH_Dose_2, EC_Dose_1, EC_Dose_2, ORP_LNS_3, DO_LNS_3, pH_LNS_3, EC_LNS_3, Water_Dose_3, ORP_LNS_4, DO_LNS_4, pH_LNS_4, EC_LNS_4, Water_Dose_4, pH_Dose_3, pH_Dose_4, EC_Dose_3, EC_Dose_4,
2022-03-03 19:03:39 , 29.50,29.13,22.41,22.01, 29.76,63.69,24.03,39.20,33.29,52.38,29.57,64.78,30.04,62.95, 888.00,864.00,864.00,828.00,876.00,0, 366.70,5.79,5.46,1441.00,0,358.40,1.18,5.06,1457.00,0,0,0,0,0, 217.50,5.66,5.06,1248.00,0,370.20,6.08,5.47,1236.00,0,0,0,0,0
2022-03-03 19:03:49 , 29.43,29.13,22.35,22.01, 29.78,63.69,24.08,39.22,33.28,52.38,29.61,64.65,30.06,62.99, 900.00,864.00,868.00,824.00,872.00,0, 366.50,5.76,5.47,1442.00,0,358.30,1.27,5.05,1457.00,0,0,0,0,0, 218.00,5.65,5.06,1238.00,0,369.80,6.05,5.47,1214.00,0,0,0,0,0
2022-03-03 19:03:59 , 29.50,29.13,22.35,22.01, 29.78,63.65,24.05,39.13,33.29,52.41,29.63,64.62,30.07,63.00, 900.00,864.00,872.00,816.00,876.00,0, 367.00,5.77,5.45,1442.00,0,358.30,1.24,5.05,1457.00,0,0,0,0,0, 217.70,5.70,5.06,1246.00,0,369.70,6.02,5.47,1220.00,0,0,0,0,0
2022-03-03 19:04:09 , 29.50,29.13,22.35,22.01, 29.81,63.61,24.05,39.14,33.28,52.42,29.66,64.59,30.04,63.02, 916.00,876.00,876.00,804.00,876.00,0, 366.40,5.74,5.47,1442.00,0,358.40,1.23,5.05,1457.00,0,0,0,0,0, 217.90,5.75,5.06,1237.00,0,369.40,6.00,5.47,1214.00,0,0,0,0,0
2022-03-03 19:04:19 , 29.50,29.13,22.35,21.95, 29.84,63.47,24.03,39.14,33.29,52.47,29.69,64.45,30.03,63.01, 896.00,864.00,876.00,816.00,876.00,0, 367.20,5.79,5.45,1442.00,0,358.30,1.36,5.05,1457.00,0,0,0,0,0, 217.60,5.71,5.06,1257.00,0,369.50,6.14,5.48,1237.00,0,0,0,0,0
2022-03-03 19:04:29 , 29.50,29.13,22.35,21.95, 29.84,63.51,24.05,39.13,33.28,52.46,29.71,64.40,30.07,63.03, 900.00,872.00,868.00,816.00,876.00,0, 367.00,5.77,5.47,1442.00,0,358.60,1.38,5.05,1457.00,0,0,0,0,0, 217.50,5.70,5.07,1232.00,0,370.10,6.18,5.48,1213.00,0,0,0,0,0
2022-03-03 19:04:39 , 29.50,29.13,22.35,21.95, 29.84,63.52,24.06,39.04,33.26,52.49,29.69,64.41,30.06,63.05, 892.00,856.00,872.00,820.00,876.00,0, 366.70,5.72,5.46,1442.00,0,358.10,1.28,5.06,1457.00,0,0,0,0,0, 217.60,5.72,5.06,1243.00,0,370.20,6.03,5.47,1205.00,0,0,0,0,0
2022-03-03 19:04:49 , 29.50,29.13,22.35,21.95, 29.88,63.47,24.02,39.06,33.25,52.53,29.68,64.45,30.07,63.00, 900.00,868.00,872.00,820.00,876.00,0, 366.90,5.72,5.46,1442.00,0,358.40,1.35,5.05,1457.00,0,0,0,0,0, 217.70,5.68,5.07,1248.00,0,370.00,5.96,5.47,1227.00,0,0,0,0,0
2022-03-03 19:04:59 , 29.50,29.13,22.35,21.89, 29.89,63.44,24.06,39.09,33.26,52.51,29.68,64.45,30.07,63.03, 900.00,876.00,868.00,820.00,876.00,0, 366.40,5.70,5.44,1442.00,0,358.30,1.40,5.05,1457.00,0,0,0,0,0, 217.80,5.57,5.06,1235.00,0,369.90,6.07,5.48,1228.00,0,0,0,0,0
2022-03-03 19:05:09 , 29.50,29.19,22.29,21.95, 29.89,63.39,24.06,39.00,33.26,52.48,29.69,64.50,30.07,63.04, 904.00,872.00,868.00,824.00,872.00,0, 366.40,5.67,5.46,1442.00,0,358.30,1.41,5.06,1457.00,0,0,0,0,0, 217.60,5.36,5.06,1221.00,0,370.60,6.16,5.48,1215.00,0,0,0,0,0
2022-03-03 19:05:19 , 29.50,29.19,22.29,21.89, 29.91,63.32,24.03,39.04,33.29,52.44,29.71,64.35,30.09,63.07, 904.00,868.00,872.00,820.00,876.00,0, 366.50,5.68,5.44,1442.00,0,358.20,1.42,5.06,1457.00,0,0,0,0,0, 217.50,5.59,5.06,1242.00,0,370.00,6.01,5.48,1235.00,0,0,0,0,0
2022-03-03 19:05:29 , 29.50,29.13,22.29,21.89, 29.94,63.31,24.03,39.03,33.31,52.43,29.69,64.41,30.10,63.05, 920.00,848.00,872.00,816.00,876.00,0, 366.70,5.66,5.45,1442.00,5,358.10,1.30,5.06,1457.00,0,0,0,0,0, 217.60,5.98,5.06,1247.00,0,370.10,6.00,5.48,1199.00,0,0,0,0,0
2022-03-03 19:05:39 , 29.50,29.13,22.35,21.82, 29.95,63.22,24.05,39.04,33.32,52.44,29.71,64.38,30.07,63.02, 896.00,868.00,892.00,816.00,876.00,0, 366.40,5.65,5.46,1442.00,0,358.20,1.12,5.05,1457.00,0,0,0,0,0, 217.60,5.64,5.06,1229.00,0,369.60,6.12,5.47,1212.00,0,0,0,0,0
2022-03-03 19:05:49 , 29.50,29.19,22.29,21.82, 29.98,63.19,24.03,38.99,33.33,52.37,29.78,64.33,30.11,63.02, 896.00,864.00,868.00,816.00,876.00,0, 366.30,5.63,5.47,1442.00,0,357.90,1.18,5.05,1457.00,0,0,0,0,0, 217.40,5.70,5.05,1248.00,0,369.60,6.25,5.48,1225.00,0,0,0,0,0
2022-03-03 19:05:59 , 29.50,29.13,22.29,21.82, 30.00,63.19,24.05,38.98,33.36,52.40,29.79,64.24,30.10,62.99, 896.00,860.00,864.00,812.00,876.00,0, 366.80,5.58,5.47,1441.00,0,358.30,1.17,5.04,1457.00,0,0,0,0,0, 217.60,5.72,5.06,1232.00,0,369.70,6.22,5.48,1234.00,0,0,0,0,0
2022-03-03 19:06:09 , 29.50,29.13,22.29,21.89, 30.00,63.06,24.03,38.97,33.38,52.35,29.76,64.16,30.10,62.94, 896.00,852.00,872.00,816.00,876.00,0, 366.50,5.58,5.45,1441.00,0,358.20,1.23,5.05,1457.00,0,0,0,0,0, 217.60,5.70,5.06,1240.00,0,370.30,6.19,5.48,1247.00,0,0,0,0,0
2022-03-03 19:06:19 , 29.43,29.13,22.29,21.89, 30.01,63.01,24.06,39.01,33.38,52.27,29.76,64.17,30.13,62.93, 896.00,864.00,872.00,820.00,872.00,0, 366.60,5.63,5.45,1442.00,0,358.40,1.23,5.05,1457.00,0,0,0,0,0, 217.50,5.78,5.06,1239.00,0,370.40,6.14,5.48,1224.00,0,0,0,0,0
2022-03-03 19:06:29 , 29.50,29.13,22.29,21.82, 30.02,62.96,24.05,38.91,33.39,52.30,29.75,64.19,30.11,62.88, 900.00,860.00,848.00,824.00,876.00,0, 366.60,5.60,5.47,1441.00,0,358.40,1.24,5.05,1457.00,0,0,0,0,0, 217.60,5.68,5.06,1245.00,0,370.50,6.17,5.48,1246.00,0,0,0,0,0
2022-03-03 19:06:39 , 29.50,29.13,22.22,21.82, 30.02,62.92,24.06,38.93,33.35,52.25,29.76,64.15,30.14,62.87, 904.00,876.00,864.00,816.00,872.00,0, 366.70,5.63,5.48,1442.00,0,358.30,1.29,5.05,1457.00,5,0,0,0,0, 217.50,5.83,5.06,1235.00,0,370.00,6.21,5.48,1229.00,0,0,0,0,0
2022-03-03 19:06:49 , 29.43,29.13,22.22,21.82, 30.06,62.89,24.05,39.00,33.35,52.24,29.78,64.14,30.14,62.83, 900.00,864.00,872.00,820.00,876.00,0, 366.40,5.60,5.46,1401.00,0,358.30,1.24,5.05,1450.00,5,0,0,0,0, 217.40,5.73,5.06,1237.00,0,370.00,6.19,5.48,1229.00,0,0,0,0,0
2022-03-03 19:06:59 , 29.43,29.13,22.29,21.82, 30.05,62.82,24.02,38.96,33.36,52.27,29.76,64.09,30.16,62.78, 896.00,864.00,868.00,816.00,872.00,0, 366.40,5.59,5.46,1422.00,0,358.40,1.36,5.05,1437.00,5,0,0,0,0, 217.50,5.93,5.07,1240.00,0,370.50,6.19,5.48,1203.00,0,0,0,0,0
2022-03-03 19:07:09 , 29.43,29.13,22.29,21.76, 30.05,62.78,24.05,38.99,33.36,52.19,29.78,64.03,30.16,62.73, 896.00,860.00,868.00,816.00,872.00,0, 366.40,5.61,5.45,1405.00,0,358.40,1.37,5.04,1475.00,5,0,0,0,0, 217.30,5.75,5.06,1237.00,0,370.40,6.23,5.48,1224.00,0,0,0,0,0
2022-03-03 19:07:19 , 29.43,29.13,22.29,21.82, 30.08,62.71,24.02,38.96,33.39,52.16,29.76,64.12,30.18,62.70, 904.00,852.00,868.00,804.00,872.00,0, 366.70,5.57,5.45,1389.00,0,358.20,1.23,5.05,1476.00,5,0,0,0,0, 217.70,5.67,5.06,1244.00,0,370.70,6.11,5.48,1224.00,0,0,0,0,0
2022-03-03 19:07:29 , 29.43,29.13,22.29,21.82, 30.05,62.72,24.03,38.99,33.38,52.11,29.68,64.23,30.18,62.62, 896.00,868.00,868.00,820.00,872.00,0, 366.40,5.54,5.46,1391.00,0,358.00,1.31,5.06,1460.00,5,0,0,0,0, 217.50,5.65,5.06,1256.00,0,370.80,6.04,5.47,1208.00,0,0,0,0,0
2022-03-03 19:07:39 , 29.50,29.13,22.22,21.82, 30.04,62.71,24.01,38.97,33.41,52.07,29.61,64.38,30.17,62.59, 896.00,860.00,868.00,816.00,872.00,0, 366.10,5.55,5.46,1395.00,0,358.10,1.40,5.05,1485.00,5,0,0,0,0, 217.60,5.69,5.06,1251.00,0,371.10,5.90,5.47,1227.00,0,0,0,0,0
2022-03-03 19:07:49 , 29.50,29.13,22.22,21.82, 30.05,62.77,24.03,38.98,33.38,52.11,29.58,64.57,30.20,62.57, 892.00,856.00,900.00,772.00,872.00,0, 366.10,5.57,5.46,1403.00,0,357.90,1.32,5.05,1488.00,5,0,0,0,0, 217.50,5.89,5.06,1239.00,0,370.10,5.98,5.47,1244.00,0,0,0,0,0
2022-03-03 19:07:59 , 29.50,29.13,22.22,21.89, 30.01,62.79,24.03,38.99,33.38,52.11,29.50,64.74,30.21,62.54, 900.00,860.00,872.00,816.00,876.00,0, 366.30,5.68,5.45,1390.00,0,358.10,1.37,5.04,1455.00,0,0,0,0,0, 217.20,5.78,5.06,1226.00,0,370.20,6.04,5.47,1231.00,0,0,0,0,0
2022-03-03 19:08:09 , 29.50,29.13,22.22,21.95, 30.01,62.83,24.03,38.98,33.39,52.10,29.50,64.86,30.18,62.57, 904.00,864.00,864.00,820.00,876.00,0, 366.40,5.69,5.46,1441.00,0,358.00,1.22,5.04,1455.00,0,0,0,0,0, 217.40,5.88,5.05,1236.00,0,370.40,6.06,5.47,1231.00,0,0,0,0,0
2022-03-03 19:08:19 , 29.43,29.13,22.22,21.89, 30.01,62.88,24.01,39.04,33.35,52.08,29.48,65.00,30.21,62.49, 900.00,860.00,868.00,820.00,872.00,0, 366.40,5.74,5.46,1442.00,0,357.80,1.29,5.04,1455.00,0,0,0,0,0, 217.60,5.75,5.05,1233.00,0,370.30,5.96,5.47,1209.00,0,0,0,0,0
2022-03-03 19:08:29 , 29.50,29.13,22.22,21.95, 29.97,62.95,24.03,38.98,33.38,52.15,29.41,65.12,30.20,62.49, 892.00,864.00,856.00,812.00,872.00,0, 366.50,5.68,5.47,1441.00,0,358.00,1.12,5.04,1455.00,0,0,0,0,0, 217.70,5.85,5.06,1223.00,0,370.00,6.07,5.47,1199.00,0,0,0,0,0
2022-03-03 19:08:39 , 29.56,29.13,22.29,21.95, 29.94,63.02,24.02,39.03,33.35,52.12,29.37,65.21,30.21,62.48, 900.00,860.00,872.00,812.00,872.00,0, 366.30,5.70,5.45,1441.00,0,358.10,1.38,5.03,1455.00,0,0,0,0,0, 217.50,5.83,5.06,1231.00,0,370.20,6.05,5.47,1212.00,0,0,0,0,0
2022-03-03 19:08:49 , 29.50,29.13,22.29,21.95, 29.94,63.05,24.03,39.00,33.33,52.11,29.38,65.28,30.23,62.49, 900.00,856.00,860.00,812.00,872.00,0, 366.10,5.63,5.46,1441.00,0,358.20,1.44,5.05,1455.00,0,0,0,0,0, 217.60,5.87,5.05,1232.00,0,369.90,5.94,5.47,1210.00,0,0,0,0,0
2022-03-03 19:08:59 , 29.43,29.13,22.29,21.95, 29.94,63.08,24.01,38.93,33.35,52.20,29.34,65.34,30.18,62.55, 896.00,864.00,864.00,812.00,872.00,0, 366.40,5.62,5.45,1441.00,0,358.10,1.39,5.06,1455.00,0,0,0,0,0, 217.70,5.75,5.06,1222.00,0,369.40,6.01,5.48,1201.00,0,0,0,0,0
2022-03-03 19:09:09 , 29.43,29.13,22.29,22.01, 29.89,63.20,24.01,38.97,33.32,52.20,29.34,65.41,30.20,62.51, 900.00,860.00,872.00,824.00,888.00,0, 366.70,5.58,5.45,1442.00,0,357.40,1.30,5.05,1455.00,0,0,0,0,0, 217.80,5.64,5.06,1251.00,0,369.90,6.16,5.48,1224.00,0,0,0,0,0
2022-03-03 19:09:19 , 29.50,29.13,22.35,22.01, 29.88,63.27,24.02,38.97,33.33,52.23,29.31,65.45,30.18,62.54, 904.00,852.00,892.00,812.00,876.00,0, 365.80,5.60,5.46,1441.00,0,357.90,1.38,5.05,1455.00,0,0,0,0,0, 217.90,5.59,5.05,1250.00,0,369.70,6.10,5.47,1225.00,0,0,0,0,0
2022-03-03 19:09:29 , 29.50,29.13,22.35,22.01, 29.87,63.33,24.02,38.97,33.32,52.27,29.28,65.50,30.18,62.58, 928.00,852.00,872.00,828.00,872.00,0, 366.60,5.59,5.46,1441.00,0,358.10,1.52,5.04,1455.00,0,0,0,0,0, 217.90,5.73,5.05,1245.00,0,370.00,6.10,5.48,1211.00,0,0,0,0,0
2022-03-03 19:09:39 , 29.50,29.13,22.41,22.01, 29.84,63.37,24.01,38.93,33.31,52.27,29.30,65.56,30.17,62.59, 900.00,864.00,868.00,832.00,876.00,0, 365.50,5.60,5.46,1442.00,0,358.20,1.44,5.05,1455.00,0,0,0,0,0, 217.80,5.81,5.06,1235.00,0,370.50,6.09,5.46,1234.00,0,0,0,0,0
2022-03-03 19:09:49 , 29.43,29.13,22.35,22.01, 29.84,63.42,24.01,38.94,33.29,52.32,29.30,65.63,30.20,62.58, 908.00,860.00,872.00,820.00,872.00,0, 366.10,5.60,5.46,1442.00,0,358.20,1.39,5.05,1455.00,0,0,0,0,0, 218.10,6.11,5.05,1250.00,0,370.50,6.10,5.46,1225.00,0,0,0,0,0
2022-03-03 19:09:59 , 29.50,29.13,22.35,22.01, 29.82,63.50,24.02,38.97,33.29,52.38,29.28,65.63,30.16,62.63, 900.00,864.00,868.00,816.00,872.00,0, 366.00,5.56,5.46,1441.00,0,358.10,1.30,5.04,1455.00,0,0,0,0,0, 218.10,5.96,5.06,1223.00,0,370.20,5.87,5.46,1205.00,0,0,0,0,0
2022-03-03 19:10:09 , 29.50,29.19,22.41,22.08, 29.80,63.52,24.02,38.97,33.29,52.38,29.27,65.63,30.17,62.61, 900.00,860.00,864.00,820.00,872.00,0, 366.40,5.52,5.44,1441.00,0,358.10,1.34,5.04,1455.00,0,0,0,0,0, 218.10,5.78,5.05,1246.00,0,370.30,6.07,5.46,1228.00,0,0,0,0,0
2022-03-03 19:10:19 , 29.50,29.13,22.41,22.08, 29.76,63.58,24.03,38.93,33.26,52.40,29.31,65.58,30.16,62.65, 900.00,864.00,868.00,816.00,872.00,0, 366.10,5.52,5.45,1441.00,0,357.90,1.30,5.05,1455.00,0,0,0,0,0, 218.10,6.12,5.05,1239.00,0,370.30,6.16,5.47,1222.00,0,0,0,0,0
2022-03-03 19:10:29 , 29.50,29.13,22.41,22.08, 29.80,63.63,24.05,38.85,33.23,52.47,29.35,65.42,30.14,62.70, 900.00,856.00,868.00,820.00,896.00,0, 366.30,5.52,5.46,1442.00,0,358.10,1.22,5.05,1455.00,0,0,0,0,0, 218.20,5.94,5.06,1270.00,0,370.50,6.08,5.47,1230.00,0,0,0,0,0
2022-03-03 19:10:39 , 29.50,29.13,22.41,22.01, 29.78,63.64,24.05,38.89,33.22,52.49,29.39,65.27,30.16,62.70, 896.00,856.00,848.00,820.00,872.00,0, 366.40,5.53,5.47,1441.00,0,358.00,1.32,5.04,1456.00,0,0,0,0,0, 218.00,5.68,5.06,1245.00,0,370.90,6.20,5.47,1204.00,0,0,0,0,0
2022-03-03 19:10:49 , 29.50,29.13,22.41,21.95, 29.80,63.63,24.02,38.89,33.23,52.55,29.50,65.10,30.13,62.77, 896.00,864.00,872.00,816.00,872.00,0, 366.30,5.52,5.46,1442.00,0,357.90,1.25,5.05,1455.00,0,0,0,0,0, 218.10,5.67,5.05,1244.00,0,371.00,6.20,5.47,1213.00,0,0,0,0,0
2022-03-03 19:10:59 , 29.50,29.13,22.41,21.95, 29.81,63.63,23.99,38.85,33.23,52.55,29.51,64.95,30.10,62.77, 900.00,864.00,864.00,828.00,872.00,0, 366.30,5.50,5.48,1442.00,0,357.90,1.27,5.05,1455.00,0,0,0,0,0, 218.00,5.69,5.05,1235.00,0,371.10,6.01,5.46,1237.00,0,0,0,0,0
2022-03-03 19:11:09 , 29.50,29.07,22.35,22.01, 29.78,63.60,24.02,38.89,33.25,52.52,29.57,64.93,30.10,62.78, 896.00,860.00,868.00,816.00,872.00,0, 366.30,5.44,5.45,1442.00,0,358.20,1.27,5.03,1455.00,0,0,0,0,0, 218.10,5.55,5.06,1251.00,0,371.10,5.95,5.47,1236.00,0,0,0,0,0
2022-03-03 19:11:19 , 29.50,29.13,22.41,21.95, 29.81,63.51,24.05,38.89,33.28,52.53,29.68,64.65,30.13,62.80, 896.00,848.00,860.00,800.00,880.00,0, 366.00,5.50,5.45,1441.00,0,358.20,1.48,5.03,1455.00,0,0,0,0,0, 218.10,6.08,5.05,1234.00,0,371.20,6.09,5.48,1232.00,0,0,0,0,0
2022-03-03 19:11:29 , 29.56,29.13,22.41,21.95, 29.82,63.56,24.05,38.89,33.25,52.49,29.69,64.49,30.10,62.82, 900.00,860.00,860.00,816.00,868.00,0, 366.10,5.53,5.44,1441.00,0,358.00,1.36,5.03,1455.00,0,0,0,0,0, 218.10,5.87,5.05,1248.00,0,370.60,6.07,5.48,1250.00,0,0,0,0,0
2022-03-03 19:11:39 , 29.50,29.13,22.35,21.89, 29.84,63.50,24.03,38.92,33.23,52.57,29.65,64.44,30.13,62.87, 900.00,864.00,872.00,816.00,868.00,0, 366.30,5.58,5.44,1442.00,0,358.10,1.38,5.04,1455.00,0,0,0,0,0, 218.10,5.79,5.05,1229.00,0,370.50,6.08,5.48,1205.00,0,0,0,0,0
2022-03-03 19:11:49 , 29.50,29.13,22.35,21.95, 29.84,63.46,24.05,38.92,33.25,52.52,29.68,64.39,30.11,62.84, 896.00,860.00,864.00,816.00,868.00,0, 366.50,5.51,5.45,1442.00,0,357.60,1.30,5.04,1455.00,0,0,0,0,0, 218.00,5.94,5.06,1233.00,0,370.60,6.14,5.48,1222.00,0,0,0,0,0
2022-03-03 19:11:59 , 29.43,29.13,22.35,21.89, 29.84,63.46,24.02,38.89,33.25,52.49,29.69,64.35,30.11,62.87, 896.00,856.00,860.00,816.00,864.00,0, 366.10,5.52,5.45,1442.00,0,358.10,1.30,5.04,1455.00,0,0,0,0,0, 217.90,5.74,5.05,1220.00,0,370.50,6.08,5.48,1227.00,0,0,0,0,0
2022-03-03 19:12:09 , 29.50,29.13,22.41,21.89, 29.84,63.41,24.03,38.86,33.26,52.50,29.71,64.41,30.10,62.84, 892.00,864.00,864.00,812.00,868.00,0, 366.40,5.51,5.45,1442.00,0,357.80,1.33,5.04,1455.00,0,0,0,0,0, 217.90,5.82,5.05,1233.00,0,371.00,6.15,5.48,1214.00,0,0,0,0,0
2022-03-03 19:12:19 , 29.50,29.13,22.41,21.89, 29.85,63.36,24.03,38.91,33.25,52.52,29.73,64.26,30.11,62.84, 896.00,860.00,872.00,820.00,872.00,0, 366.30,5.47,5.45,1442.00,0,357.90,1.39,5.04,1455.00,0,0,0,0,0, 218.00,5.76,5.05,1250.00,0,371.10,6.16,5.48,1250.00,0,0,0,0,0
2022-03-03 19:12:29 , 29.50,29.19,22.41,21.89, 29.89,63.27,24.03,38.87,33.26,52.52,29.73,64.21,30.11,62.84, 892.00,876.00,848.00,788.00,868.00,0, 366.20,5.47,5.46,1442.00,0,358.00,1.46,5.04,1456.00,0,0,0,0,0, 218.00,5.71,5.05,1242.00,0,371.20,6.09,5.48,1211.00,0,0,0,0,0
2022-03-03 19:12:39 , 29.50,29.19,22.41,21.89, 29.88,63.23,24.05,38.93,33.26,52.40,29.71,64.20,30.13,62.80, 908.00,868.00,872.00,800.00,868.00,0, 366.30,5.47,5.46,1442.00,0,357.50,1.45,5.05,1455.00,0,0,0,0,0, 218.00,5.65,5.05,1243.00,0,371.60,6.10,5.47,1234.00,0,0,0,0,0
2022-03-03 19:12:49 , 29.50,29.19,22.35,21.82, 29.89,63.23,24.05,38.89,33.25,52.47,29.71,64.22,30.13,62.75, 892.00,860.00,864.00,812.00,864.00,0, 366.30,5.53,5.44,1441.00,0,357.70,1.41,5.03,1456.00,0,0,0,0,0, 218.00,5.69,5.05,1235.00,0,371.20,6.13,5.47,1224.00,0,0,0,0,0
2022-03-03 19:12:59 , 29.50,29.19,22.35,21.82, 29.91,63.19,24.05,38.92,33.22,52.43,29.78,64.10,30.11,62.77, 896.00,872.00,868.00,812.00,868.00,0, 366.50,5.50,5.45,1442.00,0,357.70,1.27,5.03,1455.00,0,0,0,0,0, 217.80,6.01,5.05,1238.00,0,370.80,6.11,5.48,1225.00,0,0,0,0,0
2022-03-03 19:13:09 , 29.50,29.13,22.41,21.82, 29.89,63.12,24.05,38.89,33.28,52.45,29.82,64.04,30.14,62.75, 896.00,860.00,864.00,812.00,864.00,0, 366.40,5.51,5.46,1442.00,0,358.00,1.38,5.03,1455.00,0,0,0,0,0, 218.00,6.20,5.05,1249.00,0,370.50,6.07,5.47,1216.00,0,0,0,0,0
2022-03-03 19:13:19 , 29.50,29.19,22.35,21.76, 29.94,63.15,24.05,38.92,33.26,52.38,29.80,63.92,30.14,62.71, 888.00,860.00,888.00,812.00,864.00,0, 366.20,5.54,5.45,1442.00,0,357.70,1.33,5.04,1455.00,0,0,0,0,0, 217.80,5.90,5.06,1232.00,0,370.40,6.24,5.47,1224.00,0,0,0,0,0
2022-03-03 19:13:29 , 29.50,29.13,22.41,21.76, 29.94,63.12,24.03,38.88,33.26,52.36,29.80,64.01,30.13,62.69, 896.00,860.00,868.00,804.00,880.00,0, 366.70,5.52,5.44,1442.00,0,357.90,1.25,5.03,1455.00,0,0,0,0,0, 218.10,5.75,5.05,1236.00,0,370.70,6.35,5.47,1210.00,0,0,0,0,0
2022-03-03 19:13:39 , 29.50,29.13,22.35,21.82, 29.94,63.09,24.06,38.88,33.29,52.38,29.80,63.88,30.13,62.69, 896.00,864.00,868.00,812.00,864.00,0, 366.10,5.46,5.48,1442.00,0,357.60,1.39,5.04,1455.00,0,0,0,0,0, 218.10,5.75,5.05,1221.00,0,370.50,6.31,5.46,1238.00,0,0,0,0,0
2022-03-03 19:13:49 , 29.50,29.13,22.29,21.82, 29.94,63.09,24.05,38.87,33.28,52.37,29.75,64.04,30.14,62.68, 896.00,860.00,864.00,812.00,868.00,0, 366.00,5.50,5.47,1442.00,0,358.10,1.43,5.03,1455.00,0,0,0,0,0, 217.90,5.96,5.05,1231.00,0,370.00,6.10,5.46,1208.00,0,0,0,0,0
2022-03-03 19:13:59 , 29.50,29.13,22.35,21.76, 29.94,63.00,24.05,38.89,33.29,52.37,29.78,64.01,30.14,62.68, 896.00,856.00,864.00,796.00,860.00,0, 366.00,5.46,5.46,1442.00,0,357.70,1.46,5.04,1455.00,0,0,0,0,0, 217.90,5.56,5.05,1242.00,0,370.40,6.25,5.47,1228.00,0,0,0,0,0
2022-03-03 19:14:09 , 29.50,29.13,22.35,21.82, 29.95,62.90,24.05,38.91,33.32,52.30,29.76,63.96,30.18,62.63, 896.00,852.00,860.00,800.00,868.00,0, 366.30,5.42,5.46,1442.00,0,358.00,1.49,5.03,1455.00,0,0,0,0,0, 217.60,5.65,5.05,1231.00,0,369.90,6.35,5.47,1222.00,0,0,0,0,0
2022-03-03 19:14:19 , 29.50,29.13,22.35,21.82, 29.95,62.85,24.05,38.89,33.29,52.24,29.78,63.88,30.20,62.60, 900.00,860.00,872.00,812.00,868.00,0, 366.30,5.45,5.44,1441.00,0,357.90,1.54,5.03,1455.00,0,0,0,0,0, 217.80,5.53,5.05,1248.00,0,370.40,6.40,5.46,1223.00,0,0,0,0,0
2022-03-03 19:14:29 , 29.43,29.13,22.29,21.82, 29.98,62.87,24.06,38.93,33.35,52.23,29.73,63.98,30.18,62.55, 896.00,864.00,856.00,828.00,864.00,0, 366.20,5.47,5.44,1442.00,0,357.70,1.42,5.03,1455.00,0,0,0,0,0, 217.90,5.57,5.06,1231.00,0,370.50,6.54,5.48,1199.00,0,0,0,0,0
2022-03-03 19:14:39 , 29.50,29.19,22.29,21.89, 29.97,62.87,24.03,38.93,33.32,52.13,29.71,64.02,30.17,62.52, 888.00,852.00,872.00,816.00,876.00,0, 366.40,5.43,5.45,1442.00,0,357.70,1.30,5.04,1455.00,0,0,0,0,0, 217.80,5.49,5.05,1220.00,0,370.80,6.48,5.48,1197.00,0,0,0,0,0
2022-03-03 19:14:49 , 29.50,29.13,22.29,21.82, 29.97,62.92,24.02,38.93,33.33,52.09,29.69,64.09,30.17,62.48, 900.00,856.00,872.00,808.00,872.00,0, 366.50,5.43,5.45,1442.00,5,357.90,1.30,5.04,1455.00,0,0,0,0,0, 217.80,5.63,5.05,1221.00,0,371.00,6.33,5.46,1212.00,0,0,0,0,0
2022-03-03 19:14:59 , 29.50,29.19,22.29,21.89, 29.95,62.92,24.06,38.94,33.36,52.11,29.68,64.20,30.18,62.44, 900.00,860.00,856.00,812.00,872.00,0, 366.00,5.41,5.45,1442.00,0,357.90,1.35,5.03,1455.00,0,0,0,0,0, 217.60,5.49,5.05,1236.00,0,370.60,6.45,5.46,1221.00,0,0,0,0,0
2022-03-03 19:15:09 , 29.50,29.13,22.29,21.95, 29.94,62.93,24.03,38.93,33.36,52.06,29.68,64.24,30.18,62.39, 908.00,860.00,864.00,812.00,872.00,0, 366.10,5.36,5.45,1442.00,0,357.90,1.41,5.03,1455.00,0,0,0,0,0, 217.70,5.60,5.05,1222.00,0,370.40,6.39,5.47,1199.00,0,0,0,0,0
2022-03-03 19:15:19 , 29.50,29.13,22.29,21.89, 29.92,62.97,24.03,38.90,33.35,52.03,29.63,64.23,30.17,62.43, 900.00,860.00,864.00,792.00,872.00,0, 366.10,5.34,5.46,1441.00,0,357.80,1.30,5.04,1455.00,0,0,0,0,0, 217.70,5.64,5.05,1230.00,0,370.30,6.29,5.46,1245.00,0,0,0,0,0
